9781420292152,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,12,6.0-6.5,11-12,10-11,9-12,F-G,100-390,Green,11-12,"Identifying detail, Main idea, Sequencing, Compare and contrast","Information report, Narrative, Procedure",Fiction and Non-fiction ,Pack,Print,Springboard into Comprehension Level 12 Pack ,,Various,,,,,,36.95,40.95,20110317,1,Pack with multiple titles,<BR>This pack contains one of each of the four titles in <I>Springboard Into Comprehension Level 1</I><I>1</I>.<BR><FONT color=#ffffff>nnnn</FONT><BR><I>Fruit Feast</I><BR><I>Grandparents' Day</I><BR><I>Health Workers Help</I><BR><I>Playing by the Rules</I><BR><BR><BR>,,,,ANZ,,,,,
9992101012383,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,12,6.0-6.5,11-12,10-11,9-12,F-G,100-390,Green,11-12,"Identifying detail, Main idea, Sequencing, Compare and contrast","Information report, Narrative, Procedure",Fiction and Non-fiction ,Pack,Print,Springboard into Comprehension Level 12 Classroom Value Pack ,,Various,,,,,,198.95,218.95,20160316,1,Mixtures Pack,<BR>This pack contains 6 of each of the four titles in <B>Springboard Into Comprehension Level 12</B>. Great for the classroom!<BR><FONT color=#ffffff>nnnn</FONT><BR><I>Fruit Feast</I><BR><I>Grandparents' Day</I><BR><I>Health Workers Help</I><BR><I>Playing by the Rules</I><BR><BR><BR>,,,,Australia,,,,,
9781420291476,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,13,6.5-7.0,13-14,12-13,13-14,H,100-390,Green,13-14,Identifying detail,Literary recount,Fiction,Single,Print,Animal Antics,,Peter Millett,,,,,,9.95,10.95,20110221,1,Paperback,"<BR>Join Tom the tiger, Max the monkey and Mara the meerkat for a game of bat and ball in the hot, hot heat.<BR><BR><I>Comprehension Skill: Identifying Detail</I><BR><I>Text Type: Literary Recount</I><BR><BR>",,,,ANZ,,,,,
9781420291483,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,13,6.5-7.0,13-14,12-13,13-14,H,100-390,Green,13-14,Main idea,Information report,Non-fiction,Single,Print,Places on Earth,,Greg Pyers,,,,,,9.95,10.95,20110221,1,Paperback,<BR>Take a look at the variety of places there are on Earth and the creatures that live in them.<BR><FONT color=#ffffff>lll</FONT><BR><B>Contents</B><BR>Deserts<BR>Grasslands<BR>Forests<BR>Wetlands<BR>Oceans<BR>Mountains<BR><BR><I>Comprehension Skill: Main Idea</I><BR><I>Text Type: Information Report</I><BR><BR>,,,,ANZ,,,,,
9781420291490,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,13,6.5-7.0,13-14,12-13,13-14,H,100-390,Green,13-14,Sequencing,Narrative,Fiction ,Single,Print,Super Saver!,,Jack Gabolinscy,,,,,,9.95,10.95,20110317,1,Paperback,<BR>Enjoy the tale of Super Saver and his plots to help his parents save money. But will his parents appreciate his tips?<BR><BR><I>Comprehension Skill: Sequencing</I><BR><I>Text Type: Narrative</I><BR><BR>,,,,ANZ,,,,,
9781420291506,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,13,6.5-7.0,13-14,12-13,13-14,H,100-390,Green,13-14,Compare and contrast,Information report,Non-fiction,Single,Print,Kestrels and Kakapos,,Greg Pyers,,,,,,9.95,10.95,20110317,1,Paperback,"<BR>Compare and contrast the difference between two birds, icluding how they live, what they eat and how they lay eggs.<BR><BR><B>Contents</B><BR>Introduction<BR>What Kind of Bird?<BR>Where Do Kestrels and Kakapos Live?<BR>Food<BR>Eggs<BR>Chicks<BR>Picture Glossary<BR><BR><I>Comprehension Skill: Compare and Contrast</I><BR><I>Text Type: Information Report</I><BR><BR>",,,,ANZ,,,,,
9781420292169,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,13,6.5-7.0,13-14,12-13,13-14,H,100-390,Green,13-14,"Identifying detail, Main idea, Sequencing, Compare and contrast","Literary recount, Information report, Narrative, ",Fiction and Non-fiction ,Pack,Print ,Springboard into Comprehension Level 13 Pack ,,Various,,,,,,36.95,40.95,20110317,1,Pack with multiple titles,<BR>This pack contains one of each of the four titles in <I>Springboard Into Comprehension Level 13</I>.<BR><FONT color=#ffffff>nnnn</FONT><BR><I>Animal Antics</I><BR><I>Kestrels and Kakapos</I><BR><I>Places on Earth</I><BR><I>Super Saver!</I><BR>,,,,ANZ,,,,,
9992101012390,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,1,13,6.5-7.0,13-14,12-13,13-14,H,100-390,Green,13-14,"Identifying detail, Main idea, Sequencing, Compare and contrast","Literary recount, Information report, Narrative, ",Fiction and Non-fiction ,Pack,Print ,Springboard into Comprehension Level 13 Classroom Value Pack ,,Various,,,,,,198.95,218.95,20160316,1,Mixtures Pack,<BR>This pack contains 6 of each of the four titles in <B>Springboard Into Comprehension Level 13</B>. Great for the classroom!<BR><FONT color=#ffffff>nnnn</FONT><BR><I>Animal Antics</I><BR><I>Kestrels and Kakapos</I><BR><I>Places on Earth</I><BR><I>Super Saver!</I><BR><BR>,,,,Australia,,,,,
9781420265217,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,Identifying detail,Factual description,Non-fiction,Single,Print ,Camels,,Caroline West,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Camels are fascinating animals! Learn about the camel in this fascinating book.<BR><BR><B>Contents:</B><BR>Introduction<BR>Camels' Bodies<BR>Camels' Humps<BR>What Camels Eat<BR>What Camels Drink<BR>How Camels Move<BR>How Camels Are Useful<BR>Training Camels<BR>Glossary<BR>Index<BR><BR><I>Comprehension Skill: Identifying Detail</I><BR><I>Text Type: Factual Description</I><BR>,,,,ANZ,,,,,
9781420265224,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,Main idea,Narrative,Fiction,Single,Print ,The Perfect Pie - Main Idea,,Kurt Badger,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Hmmm...yum! Pie! Find out how Donald made the perfect pie for the school cake sale!<BR><BR><I>Comprehension Skill: Main Idea</I><BR><I>Text type: Narrative</I><BR>,,,,ANZ,,,,,
9781420265231,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,Sequencing,Narrative,Fiction ,Single,Print ,The Mystery of the Green Budgie,,Ti Andersen,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Bill and Mike have found a green budgie. But where did it come from? Let's find out!<BR><BR><I>Comprehension Skill: Sequencing</I><BR><I>Text type: Narrative</I><BR>,,,,ANZ,,,,,
9781420265248,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,Compare and contrast,Report,Non-fiction,Single,Print ,Toads and Frogs,,Victoria St John,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Learn all about toads and frogs in this interesting book. Great pictures!<BR><BR><B>Contents:</B><BR>Introduction<BR>Toad and Frog Bodies<BR>Food<BR>Night Life<BR>Eggs and Tadpoles<BR>Keeping Safe<BR>Cane Toads<BR>Goliath Frogs<BR>Threats to Toads and Frogs<BR>Glossary <BR>Index<BR><BR><I>Comprehension Skill: Compare and Contrast</I><BR><I>Text Type: Information Report</I><BR>,,,,ANZ,,,,,
9781420265255,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,Fact and opinion ,Description ,Non-fiction,Single,Print ,Butterflies,,Fran Drake,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Butterflies are beautiful creatures that go through many stages in their life. Let's fly into the world of butterflies!<BR><BR><B>Contents:</B><BR>Introduction<BR>Stages in a Butterfly's Life<BR>What a Butterfly's Body is Like<BR>What Caterpillars and Butterflies Eat<BR>Dangers to Butterflies and Caterpillars<BR>Why Butterflies Are Useful<BR>People and Butterflies<BR>Glossary <BR>Index<BR><BR><I>Comprehension Skill: Fact and Opinion</I><BR><I>Text Type: Factual Description</I><BR>,,,,ANZ,,,,,
9781420265262,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,Cause and effect,Narrative,Fiction ,Single,Print ,Fire at the House,,Emily Waterfield,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Fire can be very scary. And to be trapped in a house with a fire is even more scary. Find out what happens in this exciting read!<BR><BR><I>Comprehension Skill: Cause and Effect</I><BR><I>Text Type: Narrative</I><BR>,,,,ANZ,,,,,
9781420265200,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,"Identifying detail, Main idea, Sequencing, Compare and contrast,Fact and opinion, Cause and effect","Factual description, Narrative, Information report",Fiction and Non-fiction ,Pack,Print ,Springboard into Comprehension 1 Level 17 Pack ,,Various,,,,,,55.95,61.95,20080922,1,Pack with multiple titles,<BR>This pack contains one of each of the six titles in <I>Springboard Into Comprehension Level 1</I><I>7</I>.<BR><BR><I>Butterflies</I><BR><I>Camels</I><BR><I>Fire at the House</I><BR><I>The Mystery of the Green Budgie</I><BR><I>The Perfect Pie</I><BR><I>Toads and Frogs</I><BR><BR>,,,,ANZ,,,,,
9781420221114,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,17,7.0-7.5,17,17-18,17-18,J,400-590,Turquoise,17,"Identifying detail, Main idea, Sequencing, Compare and contrast,Fact and opinion, Cause and effect","Factual description, Narrative, Information report",Fiction and Non-fiction ,Pack,Print ,Springboard into Comprehension 1 Level 17 Classroom Value Pack ,,Various,,,,,,303.95,334.5,20080922,1,Mixtures Pack,<BR>This pack contains 6 of each of the six titles in <B>Springboard Into Comprehension Level 17</B>. Great for the classroom!<BR><BR><I>Butterflies</I><BR><I>Camels</I><BR><I>Fire at the House</I><BR><I>The Mystery of the Green Budgie</I><BR><I>The Perfect Pie</I><BR><I>Toads and Frogs</I><BR><BR>,,,,ANZ,,,,,
9781420265309,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,Identifying detail,Factual description,Non-fiction,Single,Print ,Giant Squid,,Archie Burn,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Did you know that giant squid can grow up to the length of 13 metres! That is longer then the average-sized truck! Find out more about giant squids in this interesting read.<BR><BR><B>Contents:</B><BR>Introduction<BR>Where Do Gaint Squid Live?<BR>How Big Are Giant Squid?<BR>Parts of a Giant Squid<BR>What do Giant Squid Eat?<BR>What Eats Giant Squid/<BR>Big Eyes and Blue Blood<BR>Fact or Fiction<BR>A Rare Sight<BR>Glossary<BR>Index<BR><BR><I>Comprehension Skill: Identifying Detail</I><BR><I>Text Type: Factual Description</I><BR>,,,,ANZ,,,,,
9781420265316,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,Main idea,Narrative,Fiction,Single,Print ,The Honey Bird and the Badger,,Maxwell Torr,,,,,,9.95,10.95,20080922,1,Paperback,<BR>What happens when a Honey Bird and a Badger set out on a journey together?...Let's find out!<BR><BR><I>Comprehension Skill: Main Idea</I><BR><I>Text Type: Narrative</I><BR>,,,,ANZ,,,,,
9781420265323,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,Sequencing,Explanation,Non-fiction,Single,Print ,Sushi,,Victoria St John,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Learn all about the Japanese food Sushi in this delicious read! Even learn how to make Sushi!<BR><BR><B>Contents:</B><BR>Introduction<BR>Sushi in the Past<BR>Sushi Today<BR>You Can Make Sushi<BR>Adding Flavour<BR>Glossary<BR>Index<BR><BR><I>Comprehension Skill: Sequencing</I><BR><I>Text Type: Explanation</I><BR>,,,,ANZ,,,,,
9781420265330,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,Compare and contrast,Report,Non-fiction,Single,Print ,Crocodiles and Alligators,,Jerry Alexander,,,,,,9.95,10.95,20080922,1,Paperback,<BR>What is the difference between crocodiles and alligators? Do you know? This informative book examines both animals.<BR><BR><B>Contents</B>:<BR>Introduction<BR>Where Crocodiles and Alligators Live<BR>Crocodile and Alligator Bodies<BR>What Crocodiles and Alligators Eat<BR>Crocodile and Alligator Eggs<BR>Unusual Facts<BR>Glossary<BR>Index<BR><BR><I>Comprehension Skills: Compare and Contrast</I><BR><I>Text Type: Informative Report </I><BR>,,,,ANZ,,,,,
9781420265347,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,Fact and opinion ,Recount ,Fiction ,Single,Print ,My Mum's Passport,,Emily Waterfield,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Do you own a passport? <BR>Azura learns all about her mum's passport when they travel to Malaysia together.<BR><BR><I>Comprehension Skill: Fact and Opinion</I><BR><I>Text Type: Literary Recount</I><BR>,,,,ANZ,,,,,
9781420265354,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,Cause and effect,Narrative,Fiction ,Single,Print ,Elephants Walk for Water,,John Suzuki,,,,,,9.95,10.95,20080922,1,Paperback,<BR>Find out what happens to the elephants when they can't find any water!<BR><BR><I>Comprehension Skill: Cause and Effect</I><BR><I>Text Type: Narrative</I><BR>,,,,ANZ,,,,,
9781420265293,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,"Identifying detail, Main idea, Sequencing, Compare and contrast, Fact and opinion, Cause and effect","Factual description, Narrative, Explanation, Information report, Literary recount",Fiction and Non-fiction ,Pack,Print ,Springboard into Comprehension 1 Level 18 Pack,,Various,,,,,,55.95,61.95,20080922,1,Pack with multiple titles,<BR>This pack contains one of each of the six titles in Springboard Into Comprehension Level 18.<BR>,,,,ANZ,,,,,
9781420222500,Primary,MEA,,English,English,Comprehension,Springboard into Comprehension,2,18,7.0-7.5,18,19,19-20,K,400-590,Turquoise,18,"Identifying detail, Main idea, Sequencing, Compare and contrast, Fact and opinion, Cause and effect","Factual description, Narrative, Explanation, Information report, Literary recount",Fiction and Non-fiction ,Pack,Print ,Springboard into Comprehension 1 Level 18 Classroom Value Pack,,Various,,,,,,303.95,334.5,20080922,1,Mixtures Pack,<BR>This pack contains six of each of the six titles in <B>Springboard Into Comprehension Level 18</B>. <BR><BR>Great for the classroom!<BR><BR><BR>,,,,ANZ,,,,,
9781420237207,Primary,MEA,,English,English,Assessment,Springboard into Comprehension Assessment ,4,,,,,,,,,,"Cause and effect, Compare and contrast, Fact and opinion, Language for effect, Main idea and summarising, Predict and draw conclusions, Sequencing, Vocabulary in context, Writer's purpose",Comprehension,Fiction and Non-fiction ,Pack,Print + digital ,Springboard into Comprehension Assessment Year 4,,Educational Assessment Australia (UNSW) ,Kay Kovalevs,,,,,365,405.15,,1,Box,"<BR><B><I>Springboard into Comprehension Assessment</I></B> provides tools for systematically measuring and monitoring students' development of the key comprehension skills with different types of texts. It also provides opportunities for explicit instruction targeted to students' needs. <BR><BR><BR>With assessment content (questions and answers) created by Educational Assessment Australia from UNSW Global Pty Limited,<B><I> Springboard into Comprehension Assessment</I></B> provides a reliable means to evaluate and plan for optimal teaching and learning outcomes.<BR><BR><BR><B><I>Springboard into Comprehension Assessment builds</I></B> on the bestselling series <B><I>Springboard into Comprehension</I></B>, which provides a complete literacy program for developing students' comprehension skills and strategies. <BR><BR><BR>Overview of Components:<BR><UL type=disc><LI>Survey Cards - diagnostic assessment of comprehension <LI>Focus Cards - ongoing assessment of comprehension <LI>Teacher Resource Book with Digital Resources Disc <LI>A2 Posters for handy classroom reference</LI></UL><BR>View the brochure - <A href=""https://issuu.com/macmillanmarketing/docs/sicassessmentbrochure_august2016_fi""><FONT color=#0000ff>Springboard into Comprehension Assessment</FONT></A><BR>",,,,ANZ,,,,,
9781420237214,Primary,MEA,,English,English,Assessment,Springboard into Comprehension Assessment ,5,,,,,,,,,,"Cause and effect, Compare and contrast, Fact and opinion, Language for effect, Main idea and summarising, Predict and draw conclusions, Sequencing, Vocabulary in context, Writer's purpose",Comprehension,Fiction and Non-fiction ,Pack,Print + digital ,Springboard into Comprehension Assessment Year 5,,Educational Assessment Australia (UNSW) ,Kay Kovalevs,,,,,365,405.15,,1,Box,"<BR><B><I>Springboard into Comprehension Assessment</I></B> provides tools for systematically measuring and monitoring students' development of the key comprehension skills with different types of texts. It also provides opportunities for explicit instruction targeted to students' needs. <BR><BR><BR>With assessment content (questions and answers) created by Educational Assessment Australia from UNSW Global Pty Limited,<B><I> Springboard into Comprehension Assessment</I></B> provides a reliable means to evaluate and plan for optimal teaching and learning outcomes.<BR><BR><BR><B><I>Springboard into Comprehension Assessment builds</I></B> on the bestselling series <B><I>Springboard into Comprehension</I></B>, which provides a complete literacy program for developing students' comprehension skills and strategies. <BR><BR><BR>Overview of Components:<BR><UL type=disc><LI>Survey Cards - diagnostic assessment of comprehension <LI>Focus Cards - ongoing assessment of comprehension <LI>Teacher Resource Book with Digital Resources Disc <LI>A2 Posters for handy classroom reference</LI></UL><BR>View the brochure - <A href=""https://issuu.com/macmillanmarketing/docs/sicassessmentbrochure_august2016_fi""><FONT color=#0000ff>Springboard into Comprehension Assessment</FONT></A><BR><BR>",,,,ANZ,,,,,
9781420237221,Primary,MEA,,English,English,Assessment,Springboard into Comprehension Assessment ,6,,,,,,,,,,"Cause and effect, Compare and contrast, Fact and opinion, Language for effect, Main idea and summarising, Predict and draw conclusions, Sequencing, Vocabulary in context, Writer's purpose",Comprehension,Fiction and Non-fiction ,Pack,Print + digital ,Springboard into Comprehension Assessment Year 6,,Educational Assessment Australia (UNSW) ,Kay Kovalevs,,,,,365,405.15,,1,Box,"<BR><B><I>Springboard into Comprehension Assessment</I></B> provides tools for systematically measuring and monitoring students' development of the key comprehension skills with different types of texts. It also provides opportunities for explicit instruction targeted to students' needs. <BR><BR><BR>With assessment content (questions and answers) created by Educational Assessment Australia from UNSW Global Pty Limited,<B><I> Springboard into Comprehension Assessment</I></B> provides a reliable means to evaluate and plan for optimal teaching and learning outcomes.<BR><BR><BR><B><I>Springboard into Comprehension Assessment builds</I></B> on the bestselling series <B><I>Springboard into Comprehension</I></B>, which provides a complete literacy program for developing students' comprehension skills and strategies. <BR><BR><BR>Overview of Components:<BR><UL type=disc><LI>Survey Cards - diagnostic assessment of comprehension <LI>Focus Cards - ongoing assessment of comprehension <LI>Teacher Resource Book with Digital Resources Disc <LI>A2 Posters for handy classroom reference</LI></UL><BR>View the brochure - <A href=""https://issuu.com/macmillanmarketing/docs/sicassessmentbrochure_august2016_fi""><FONT color=#0000ff>Springboard into Comprehension Assessment</FONT></A><BR><BR>",,,,ANZ,,,,,
9781458644596,Primary,MEA,Australian Curriculum - New South Wales (AC - NSW),English,English,Handwriting,Handwriting Rules!,K,,,,,,,,,,,,,Single,Print ,Handwriting Rules! New South Wales Foundation Style Year K,,Katy Collis,Alexandra Kennedy ,,,,,14.5,15.5,20140501,1,Paperback,"<BR><B><I>...taking handwriting out of 'drill' and into English </I></B><BR><BR>This outstanding new book links handwriting with the NSW syllabus for the Australian Curriculum.<BR><BR>Defining itself from alternative series, it fully integrates handwriting skills with other areas of the English curriculum: spelling and phonics, vocabulary, grammar, punctuation and aspects of literature.<BR><BR>Its use of multi-sensory elements via chants and patter rhymes will assist to embed letter formation in the motor memory. In another first - supporting CDs provide animations and digital tracking of letters to consolidate multi-sensory development of skills.<BR><BR><FONT face=""Futura Light"">Year K features:</FONT> <UL type=disc><LI><FONT color=#212100 size=4 face=""Futura Light"">chant for each letter, based on an alliterative noun group </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">patterns to develop fine motor control </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">track and trace with start dots and directional arrows </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">artwork to reinforce the focus letter </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">teacher box with words to look for on the page or to link to in other English Curriculum work </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">cognitive approach, including patter phrases describing how to form each letter.</FONT></LI></UL>",,,,New South Wales,,,,,
9781458644602,Primary,MEA,Australian Curriculum - New South Wales (AC - NSW),English,English,Handwriting,Handwriting Rules!,1,,,,,,,,,,,,,Single,Print ,Handwriting Rules! New South Wales Foundation Style Year 1,,Katy Collis,Alexandra Kennedy ,,,,,14.5,15.5,20140501,1,Paperback,"<BR><B><I>...taking handwriting out of 'drill' and into English </I></B><BR><BR>This outstanding new book links handwriting with the NSW syllabus for the Australian Curriculum.<BR><BR>Defining itself from alternative series, it fully integrates handwriting skills with other areas of the English curriculum: spelling and phonics, vocabulary, grammar, punctuation and aspects of literature.<BR><BR>Its use of multi-sensory elements via chants and patter rhymes will assist to embed letter formation in the motor memory. In another first - supporting CDs provide animations and digital tracking of letters to consolidate multi-sensory development of skills.<BR><BR><FONT color=#212100 size=4 face=""Futura Light"">Year 1 features:</FONT> <UL type=disc><LI><FONT color=#212100 size=4 face=""Futura Light"">focus letter clearly modelled </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">trace a pattern to warm up </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">track and trace with start dots and directional arrows </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">write words, with start dots to guide spacing </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">write sentences </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">self-assessment </FONT><LI><FONT color=#212100 size=4 face=""Futura Light"">teacher box with links to grammar, punctuation, spelling and vocabulary, and literary elements.</FONT></LI></UL>",,,,New South Wales,,,,,
